work_id,author_id,author_name,institutions,author_position,is_corresponding
W4410116785,A5036561324,Yanbin Chen,South China Normal University,middle,False
W4410116785,A5020334528,Xiangtao Chen,South China Normal University,middle,False
W4410116785,A5055164235,Pingyang Huang,South China Normal University,middle,False
W4410116785,A5008994719,Hanyu Liu,South China Normal University,middle,False
W4410116785,A5064263084,Guofu Zhou,South China Normal University,middle,False
W4410116785,A5029469677,Daquan Zhang,"Chinese University of Hong Kong, Shenzhen",middle,False
W4410116785,A5101890232,Wei Zhou,"South China Normal University; Chinese University of Hong Kong, Shenzhen",middle,False
W4410116785,A5009592764,Jinyou Xu,South China Normal University,last,False
W3159512279,A5022709978,Xiaoke Yang,Wuhan University,first,True
W3159512279,A5058225779,Fuli Zhang,Wuhan University,middle,False
W3159512279,A5034653116,Wentao Wu,Wuhan University,middle,False
W3159512279,A5104106987,Yun Tang,Wuhan University,middle,False
W3159512279,A5100723706,Jing Yan,Wuhan University,middle,False
W3159512279,A5100644019,Yan‐Ling Liu,Wuhan University,middle,False
W3159512279,A5059003251,Christian Amatore,Centre National de la Recherche Scientifique; Xiamen University; Université Paris Sciences et Lettres; École Normale Supérieure - PSL; Sorbonne Université,middle,False
W3159512279,A5035667799,Wei‐Hua Huang,Wuhan University,last,False
W4414067487,A5101716672,Mi Chen,Shaanxi University of Science and Technology,first,True
W4414067487,A5024827835,Guodong Wei,Shaanxi University of Science and Technology,middle,False
W4414067487,A5060543616,Shuai Yuan,Shaanxi University of Science and Technology,middle,False
W4414067487,A5100414163,Ying Li,Beijing Institute of Technology,middle,False
W4414067487,A5013675956,Pan Wang,Shaanxi University of Science and Technology,middle,False
W4414067487,A5002421056,Ying Su,Shaanxi University of Science and Technology,middle,False
W4414067487,A5072918787,Liping Ding,Shaanxi University of Science and Technology,middle,False
W4414067487,A5115600623,Ruihong Wang,Shaanxi University of Science and Technology,middle,False
W4414067487,A5032187710,Guozhen Shen,Beijing Institute of Technology,last,False
W3128225373,A5001091754,Shuo Zhang,Tianjin University of Technology; Nankai University,first,False
W3128225373,A5100588560,Kexin Guo,Tianjin University of Technology; Nankai University,middle,False
W3128225373,A5101501404,Lin Sun,Tianjin University of Technology; Nankai University,middle,False
W3128225373,A5038767359,Yao Ni,Tianjin University of Technology; Nankai University,middle,False
W3128225373,A5100396470,Lu Liu,Tianjin University of Technology; Nankai University,middle,False
W3128225373,A5059901053,Wenlong Xu,Tianjin University of Technology; Nankai University,middle,True
W3128225373,A5059901053,Wenlong Xu,Tianjin University of Technology; Nankai University,middle,False
W3128225373,A5029549576,Lu Yang,Tianjin University of Technology; Nankai University,middle,False
W3128225373,A5022647373,Wentao Xu,Tianjin University of Technology,middle,False
W3128225373,A5022647373,Wentao Xu,Tianjin University of Technology,last,True
W3176739181,A5103097899,Guofeng Hu,Shenzhen University,first,False
W3176739181,A5024268607,Hua An,Shenzhen University,middle,False
W3176739181,A5113023382,Jianguo Xi,Beijing Institute of Nanoenergy and Nanosystems; Chinese Academy of Sciences,middle,False
W3176739181,A5002998830,Junfeng Lu,Nanjing University of Aeronautics and Astronautics,middle,False
W3176739181,A5027351944,Qilin Hua,Beijing Institute of Nanoenergy and Nanosystems; Chinese Academy of Sciences; University of Chinese Academy of Sciences,middle,True
W3176739181,A5003417709,Zhengchun Peng,Shenzhen University,last,True
W3209785462,A5049792044,Cong Shen,Soochow University,first,True
W3209785462,A5004877322,Xu Gao,Soochow University,middle,False
W3209785462,A5100420572,Cheng Chen,Soochow University,middle,False
W3209785462,A5101910804,Shan Ren,Soochow University,middle,False
W3209785462,A5047604369,Jianlong Xu,Soochow University,middle,False
W3209785462,A5030461176,Yidong Xia,Nanjing University,middle,False
W3209785462,A5041312271,Sui‐Dong Wang,Macau University of Science and Technology; University of Macau; Soochow University,last,False
W4392198341,A5101701726,Wenxiao Wang,Kwangwoon University; University of Jinan,first,True
W4392198341,A5107519893,Yaqi Wang,University of Jinan,middle,True
W4392198341,A5054325205,Feifei Yin,Kwangwoon University,middle,True
W4392198341,A5070997010,Hongsen Niu,Kwangwoon University,middle,True
W4392198341,A5002243126,Young Kee Shin,Seoul National University,middle,True
W4392198341,A5100421251,Yang Li,Shandong University; University of Jinan,middle,True
W4392198341,A5034072443,Eun‐Seong Kim,Kwangwoon University,middle,True
W4392198341,A5100334926,Nam‐Young Kim,Kwangwoon University,last,True
W3018709870,A5027351944,Qilin Hua,Chinese Academy of Sciences; Beijing Institute of Nanoenergy and Nanosystems; University of Chinese Academy of Sciences,first,False
W3018709870,A5110071482,Xiao Cui,Chinese Academy of Sciences; Beijing Institute of Nanoenergy and Nanosystems; University of Chinese Academy of Sciences,middle,False
W3018709870,A5047728187,Haitao Liu,Chinese Academy of Sciences; Beijing Institute of Nanoenergy and Nanosystems,middle,False
W3018709870,A5052316899,Caofeng Pan,Guangxi University; Shenzhen University; Chinese Academy of Sciences; Beijing Institute of Nanoenergy and Nanosystems; University of Chinese Academy of Sciences,middle,True
W3018709870,A5039512518,Weiguo Hu,Guangxi University; Chinese Academy of Sciences; Beijing Institute of Nanoenergy and Nanosystems; University of Chinese Academy of Sciences,middle,True
W3018709870,A5100376569,Zhong Lin Wang,Georgia Institute of Technology; Chinese Academy of Sciences; Beijing Institute of Nanoenergy and Nanosystems; University of Chinese Academy of Sciences,last,True
W4312400766,A5009715450,Shuwen Xin,Qingdao University,first,False
W4312400766,A5015789051,Yu Chang,Qingdao University,middle,False
W4312400766,A5073674667,Ruifu Zhou,Qingdao University,middle,False
W4312400766,A5070637789,Haofei Cong,Qingdao University,middle,False
W4312400766,A5101722736,Lingyan Zheng,Qingdao University,middle,False
W4312400766,A5100721976,Yuxiao Wang,Qingdao University,middle,False
W4312400766,A5077568694,Yuanbin Qin,Xi'an Jiaotong University,middle,False
W4312400766,A5037906999,Peilong Xu,Qingdao University,middle,False
W4312400766,A5015755241,Xuhai Liu,Qingdao University,middle,True
W4312400766,A5100689942,Fengyun Wang,Qingdao University,last,True
W3177030655,A5100649509,Xiaokang Li,Peking University; Beijing Microelectronics Technology Institute; Institute of Microelectronics; Institute of Microelectronics,first,False
W3177030655,A5104063652,Bocheng Yu,Peking University; Beijing Microelectronics Technology Institute; Institute of Microelectronics; Institute of Microelectronics,middle,False
W3177030655,A5100412555,Bowen Wang,Peking University; Beijing Microelectronics Technology Institute; Institute of Microelectronics; Institute of Microelectronics,middle,False
W3177030655,A5100649474,Ran Bi,Peking University; Beijing Microelectronics Technology Institute; Institute of Microelectronics; Institute of Microelectronics,middle,False
W3177030655,A5059021489,Haixia Li,Peking University; Beijing Microelectronics Technology Institute; Institute of Microelectronics; Institute of Microelectronics,middle,False
W3177030655,A5110768249,Kun Tu,Peking University; Beijing Microelectronics Technology Institute; Institute of Microelectronics; Institute of Microelectronics,middle,False
W3177030655,A5058759093,Gong Chen,Peking University; Beijing Microelectronics Technology Institute; Institute of Microelectronics; Institute of Microelectronics,middle,False
W3177030655,A5100389151,Zhihong Li,Peking University; Beijing Microelectronics Technology Institute; Institute of Microelectronics; Institute of Microelectronics,middle,False
W3177030655,A5062886480,Ru Huang,Peking University; Beijing Microelectronics Technology Institute; Institute of Microelectronics; Institute of Microelectronics,middle,False
W3177030655,A5100351534,Ming Li,Peking University; Beijing Microelectronics Technology Institute; Institute of Microelectronics; Institute of Microelectronics,last,True
W4409355722,A5009715450,Shuwen Xin,Qingdao University,first,False
W4409355722,A5100417412,Tianyu Wang,Qingdao University,middle,False
W4409355722,A5073102065,Kunpeng Dou,Ocean University of China,middle,False
W4409355722,A5101722736,Lingyan Zheng,Qingdao University,middle,False
W4409355722,A5109769588,Liren Wu,Qingdao University,middle,False
W4409355722,A5102220483,Qi Chen,Qingdao University,middle,False
W4409355722,A5083205340,Shaohua Ji,Qingdao University,middle,False
W4409355722,A5077570327,Guanglong Ding,Shenzhen University,middle,False
W4409355722,A5034165453,Seeram Ramakrishna,National University of Singapore,middle,False
W4409355722,A5100635765,Ye Zhou,Shenzhen University,middle,True
W4409355722,A5100689942,Fengyun Wang,Qingdao University,last,True
W4311059171,A5055591385,Pengshan Xie,City University of Hong Kong,first,False
W4311059171,A5014270587,Xu Chen,Central South University,middle,False
W4311059171,A5026970883,Zixin Zeng,City University of Hong Kong,middle,False
W4311059171,A5100391933,Wei Wang,City University of Hong Kong,middle,False
W4311059171,A5002156146,You Meng,City University of Hong Kong,middle,False
W4311059171,A5091318080,Zhengxun Lai,City University of Hong Kong,middle,False
W4311059171,A5058029021,Quan Quan,City University of Hong Kong,middle,False
W4311059171,A5053815298,Dengji Li,City University of Hong Kong,middle,False
W4311059171,A5100415459,Weijun Wang,City University of Hong Kong,middle,False
W4311059171,A5044957381,Xiuming Bu,City University of Hong Kong,middle,False
W4311059171,A5030502588,Sai‐Wing Tsang,City University of Hong Kong,middle,False
W4311059171,A5110073325,SenPo Yip,Kyushu University,middle,False
W4311059171,A5078874599,Jia Sun,Central South University,middle,True
W4311059171,A5010200444,Johnny C. Ho,Kyushu University; City University of Hong Kong; Zhengzhou University,last,True
W4414106268,A5073552078,Haomiao Xu,Beijing University of Technology; Beijing Information Science & Technology University; University of Science and Technology Beijing,first,True
W4414106268,A5000648786,Yanbin Yang,Beijing University of Technology; Beijing Information Science & Technology University; University of Science and Technology Beijing,middle,False
W4414106268,A5024817917,Yisen Li,Beijing University of Technology; Beijing Information Science & Technology University; University of Science and Technology Beijing,middle,False
W4414106268,A5103162884,Jun Deng,Beijing University of Technology; Beijing Information Science & Technology University; University of Science and Technology Beijing,middle,False
W4414106268,,Guishuang Jiang,Beijing University of Technology; Beijing Information Science & Technology University; University of Science and Technology Beijing,middle,False
W4414106268,,Xinghao Zhao,Beijing University of Technology; Beijing Information Science & Technology University; University of Science and Technology Beijing,middle,False
W4414106268,A5038474152,Lifan Shen,Beijing University of Technology; Beijing Information Science & Technology University; University of Science and Technology Beijing,last,False
W4413054991,A5025594371,Wangmyung Choi,Hanyang University; Anyang University,first,False
W4413054991,A5101672428,Jinsu Yoon,Korea Maritime and Ocean University,middle,False
W4413054991,A5061831347,Won‐Woo Lee,Anyang University,middle,False
W4413054991,,Gun Ho Hong,Hanyang University,middle,False
W4413054991,A5005307155,Hyeonjung Kim,Hanyang University,middle,False
W4413054991,A5016237702,Seyong Oh,Hanyang University,middle,True
W4413054991,A5004979839,Young Tea Chun,Korea Maritime and Ocean University,middle,True
W4413054991,A5088643953,Hocheon Yoo,Hanyang University; Anyang University,last,True
W4406484922,A5100390361,Jiaqi Liu,"Nankai University; City University of Hong Kong, Shenzhen Research Institute",first,False
W4406484922,A5057673735,Chengpeng Jiang,"Nankai University; City University of Hong Kong, Shenzhen Research Institute",middle,False
W4406484922,A5108922468,Qianbo Yu,"Nankai University; City University of Hong Kong, Shenzhen Research Institute",middle,False
W4406484922,A5038767359,Yao Ni,"Nankai University; City University of Hong Kong, Shenzhen Research Institute",middle,False
W4406484922,A5100653336,Cunjiang Yu,University of Illinois Urbana-Champaign,middle,True
W4406484922,A5022647373,Wentao Xu,"Nankai University; City University of Hong Kong, Shenzhen Research Institute",last,False
W4394762748,A5102636180,Weikang Shen,Shaanxi University of Science and Technology,first,False
W4394762748,A5013675956,Pan Wang,Shaanxi University of Science and Technology,middle,False
W4394762748,A5024827835,Guodong Wei,Shanxi University; Shaanxi University of Science and Technology,middle,True
W4394762748,A5060543616,Shuai Yuan,Shaanxi University of Science and Technology,middle,False
W4394762748,A5101716672,Mi Chen,Shaanxi University of Science and Technology,middle,False
W4394762748,A5002421056,Ying Su,Shaanxi University of Science and Technology,middle,False
W4394762748,A5113133430,Bingshe Xu,Shanxi University; Shaanxi University of Science and Technology,middle,False
W4394762748,A5100354147,Guoqiang Li,Shaanxi University of Science and Technology; South China University of Technology,last,True
W4417290053,A5037751669,Zhenwei Guo,Changchun University of Science and Technology,first,False
W4417290053,A5101790419,Yue He,Changchun University of Science and Technology,middle,False
W4417290053,A5101924202,Haoming Wei,Changchun University of Science and Technology; Integrated Optoelectronics (Norway),middle,True
W4417290053,A5031456457,Dayong Jiang,Changchun University of Science and Technology; Integrated Optoelectronics (Norway),middle,True
